country_id,country,iso_codes,population_scope_codes,scenario_year,scenario_gdp_scaling,vanilla_population,proposed_population,population_scale,population_delta_percent,population_manual_review,population_geography_note,vanilla_json_initial_gdp,vanilla_effective_gdp,vanilla_gdp_per_capita,nominal_gdp_per_capita_after_scenario_scaling,ppp_gdp_per_capita_after_scenario_scaling,lower_bound_gdp_per_capita,upper_bound_gdp_per_capita,proposed_gdp_per_capita,decision,proposed_effective_gdp_after_scenario_scaling,proposed_json_initial_gdp,population_method,nominal_method,ppp_method,review_flag,un_wpp_source_url,imf_source_url,world_bank_source_url
ETH,Ethiopia,ETH,ETH,2022,1,121738154,125384287,1.029950618439639,2.9950618439638976,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,303721440000,303721440000,2495,949,2873,949,2873,2495,kept_vanilla,312818084961,312818084961,ETH: UN WPP 2024 Medium exact 2022,ETH: IMF exact 2022,ETH: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
ETH,Ethiopia,ETH,ETH,2026,0.87,138902185,138902185,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,426279040000,370862764800,2670,761,3501,761,3501,2670,kept_vanilla,370862764800,426279040000,ETH: UN WPP 2024 Medium exact 2026,ETH: IMF exact 2026,ETH: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
FIN,Finland,FIN,FIN,2003,1.59,5212955,5212955,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,98966666667,157357000001,30186,52330,51618,51618,52330,51618,clamped_to_ppp,269081056710,169233369000,FIN: UN WPP 2024 Medium exact 2003,FIN: IMF exact 2003,FIN: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
FIN,Finland,FIN,FIN,2022,1,5556939,5569299,1.0022242461182316,0.22242461182315765,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,282685040000,282685040000,50871,50361,61584,50361,61584,50871,kept_vanilla,283313801103,283313801103,FIN: UN WPP 2024 Medium exact 2022,FIN: IMF exact 2022,FIN: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
FIN,Finland,FIN,FIN,2026,0.87,5621739,5621739,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,328377280000,285688233600,50818,52256,59845,52256,59845,52256,clamped_to_nominal,293771916030,337668869000,FIN: UN WPP 2024 Medium exact 2026,FIN: IMF exact 2026,FIN: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
EUA,France,FRA+MCO+AND,FRA+MCO+AND+GUF+PYF+NCL+WLF+REU+MYT+GLP+MTQ+SPM,2003,1.59,63253713,63321730,1.0010753044647356,0.10753044647355825,no,"Aggregated metropolitan France, Monaco, Andorra, and the populations represented by the French Guiana, Pacific, Indian Ocean, and West Indies regions.",1122812280702,1785271526316,28224,46597,49092,46597,49092,46597,clamped_to_nominal,2950625732313,1855739454285,FRA: UN WPP 2024 Medium exact 2003; MCO: UN WPP 2024 Medium exact 2003; AND: UN WPP 2024 Medium exact 2003; GUF: UN WPP 2024 Medium exact 2003; PYF: UN WPP 2024 Medium exact 2003; NCL: UN WPP 2024 Medium exact 2003; WLF: UN WPP 2024 Medium exact 2003; REU: UN WPP 2024 Medium exact 2003; MYT: UN WPP 2024 Medium exact 2003; GLP: UN WPP 2024 Medium exact 2003; MTQ: UN WPP 2024 Medium exact 2003; SPM: UN WPP 2024 Medium exact 2003,FRA: IMF exact 2003; MCO: World Bank exact 2003; AND: IMF exact 2003; GUF: nominal GDP/c inferred from global available-country peers median level (210 peers); PYF: World Bank exact 2003; NCL: World Bank exact 2003; WLF: nominal GDP/c inferred from global available-country peers median level (210 peers); REU: nominal GDP/c inferred from global available-country peers median level (210 peers); MYT: nominal GDP/c inferred from global available-country peers median level (210 peers); GLP: nominal GDP/c inferred from global available-country peers median level (210 peers); MTQ: nominal GDP/c inferred from global available-country peers median level (210 peers); SPM: nominal GDP/c inferred from global available-country peers median level (210 peers),FRA: IMF exact 2003; MCO: PPP inferred from filled nominal GDP using Europe & Central Asia; High income median PPP/nominal ratio 1.228 (35 peers); AND: IMF exact 2003; GUF: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.577 (199 peers); PYF: PPP inferred from filled nominal GDP using East Asia & Pacific; High income median PPP/nominal ratio 1.428 (10 peers); NCL: PPP inferred from filled nominal GDP using East Asia & Pacific; High income median PPP/nominal ratio 1.428 (10 peers); WLF: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.577 (199 peers); REU: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.577 (199 peers); MYT: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.577 (199 peers); GLP: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.577 (199 peers); MTQ: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.577 (199 peers); SPM: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.577 (199 peers),inferred+secondary_source,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
EUA,France,FRA+MCO+AND,FRA+MCO+AND+GUF+PYF+NCL+WLF+REU+MYT+GLP+MTQ+SPM,2022,1,68676947,69190027,1.0074709203366305,0.7470920336630549,no,"Aggregated metropolitan France, Monaco, Andorra, and the populations represented by the French Guiana, Pacific, Indian Ocean, and West Indies regions.",3249098520000,3249098520000,47310,41066,59336,41066,59336,47310,kept_vanilla,3273372276209,3273372276209,FRA: UN WPP 2024 Medium exact 2022; MCO: UN WPP 2024 Medium exact 2022; AND: UN WPP 2024 Medium exact 2022; GUF: UN WPP 2024 Medium exact 2022; PYF: UN WPP 2024 Medium exact 2022; NCL: UN WPP 2024 Medium exact 2022; WLF: UN WPP 2024 Medium exact 2022; REU: UN WPP 2024 Medium exact 2022; MYT: UN WPP 2024 Medium exact 2022; GLP: UN WPP 2024 Medium exact 2022; MTQ: UN WPP 2024 Medium exact 2022; SPM: UN WPP 2024 Medium exact 2022,FRA: IMF exact 2022; MCO: World Bank exact 2022; AND: IMF exact 2022; GUF: nominal GDP/c inferred from global available-country peers median level (211 peers); PYF: World Bank exact 2022; NCL: World Bank exact 2022; WLF: nominal GDP/c inferred from global available-country peers median level (211 peers); REU: nominal GDP/c inferred from global available-country peers median level (211 peers); MYT: nominal GDP/c inferred from global available-country peers median level (211 peers); GLP: nominal GDP/c inferred from global available-country peers median level (211 peers); MTQ: nominal GDP/c inferred from global available-country peers median level (211 peers); SPM: nominal GDP/c inferred from global available-country peers median level (211 peers),FRA: IMF exact 2022; MCO: PPP inferred from filled nominal GDP using Europe & Central Asia; High income median PPP/nominal ratio 1.515 (36 peers); AND: IMF exact 2022; GUF: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.283 (203 peers); PYF: PPP inferred from filled nominal GDP using East Asia & Pacific; High income median PPP/nominal ratio 1.411 (10 peers); NCL: PPP inferred from filled nominal GDP using East Asia & Pacific; High income median PPP/nominal ratio 1.411 (10 peers); WLF: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.283 (203 peers); REU: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.283 (203 peers); MYT: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.283 (203 peers); GLP: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.283 (203 peers); MTQ: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.283 (203 peers); SPM: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.283 (203 peers),inferred+secondary_source,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
EUA,France,FRA+MCO+AND,FRA+MCO+AND+GUF+PYF+NCL+WLF+REU+MYT+GLP+MTQ+SPM,2026,0.87,69636800,69728705,1.0013197763251613,0.1319776325161337,no,"Aggregated metropolitan France, Monaco, Andorra, and the populations represented by the French Guiana, Pacific, Indian Ocean, and West Indies regions.",3989597040000,3470949424800,49844,45524,60239,45524,60239,49844,kept_vanilla,3475530301677,3994862415720,FRA: UN WPP 2024 Medium exact 2026; MCO: UN WPP 2024 Medium exact 2026; AND: UN WPP 2024 Medium exact 2026; GUF: UN WPP 2024 Medium exact 2026; PYF: UN WPP 2024 Medium exact 2026; NCL: UN WPP 2024 Medium exact 2026; WLF: UN WPP 2024 Medium exact 2026; REU: UN WPP 2024 Medium exact 2026; MYT: UN WPP 2024 Medium exact 2026; GLP: UN WPP 2024 Medium exact 2026; MTQ: UN WPP 2024 Medium exact 2026; SPM: UN WPP 2024 Medium exact 2026,"FRA: IMF exact 2026; MCO: peer-growth inference from World Bank 2024; Europe & Central Asia; High income median 6.29%/yr (34 peers, capped at ±8%); AND: IMF exact 2026; GUF: nominal GDP/c inferred from global available-country peers median level (177 peers); PYF: peer-growth inference from World Bank 2024; East Asia & Pacific; High income median 0.65%/yr (6 peers, capped at ±8%); NCL: peer-growth inference from World Bank 2024; East Asia & Pacific; High income median 0.65%/yr (6 peers, capped at ±8%); WLF: nominal GDP/c inferred from global available-country peers median level (177 peers); REU: nominal GDP/c inferred from global available-country peers median level (177 peers); MYT: nominal GDP/c inferred from global available-country peers median level (177 peers); GLP: nominal GDP/c inferred from global available-country peers median level (177 peers); MTQ: nominal GDP/c inferred from global available-country peers median level (177 peers); SPM: nominal GDP/c inferred from global available-country peers median level (177 peers)",FRA: IMF exact 2026; MCO: PPP inferred from filled nominal GDP using Europe & Central Asia; High income median PPP/nominal ratio 1.392 (34 peers); AND: IMF exact 2026; GUF: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.285 (177 peers); PYF: PPP inferred from filled nominal GDP using East Asia & Pacific; High income median PPP/nominal ratio 1.635 (6 peers); NCL: PPP inferred from filled nominal GDP using East Asia & Pacific; High income median PPP/nominal ratio 1.635 (6 peers); WLF: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.285 (177 peers); REU: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.285 (177 peers); MYT: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.285 (177 peers); GLP: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.285 (177 peers); MTQ: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.285 (177 peers); SPM: PPP inferred from filled nominal GDP using global available-country peers median PPP/nominal ratio 2.285 (177 peers),inferred,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
LWG,Gabon,GAB,GAB,2003,1.59,1382350,1382350,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,9822807018,15618263159,11298,7488,19340,7488,19340,11298,kept_vanilla,15618263159,9822807018,GAB: UN WPP 2024 Medium exact 2003,GAB: IMF exact 2003,GAB: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
LWG,Gabon,GAB,GAB,2022,1,2347945,2430747,1.0352657323744807,3.526573237448072,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,33945120000,33945120000,14457,8427,19989,8427,19989,14457,kept_vanilla,35142219517,35142219517,GAB: UN WPP 2024 Medium exact 2022,GAB: IMF exact 2022,GAB: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
LWG,Gabon,GAB,GAB,2026,0.87,2647400,2647399,0.9999996222709073,-0.00003777290926709753,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,50551600000,43979892000,16612,7678,20010,7678,20010,16612,kept_vanilla,43979875388,50551580905,GAB: UN WPP 2024 Medium exact 2026,GAB: IMF exact 2026,GAB: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
GAM,Gambia,GMB,GMB,2003,1.59,1577611,1577611,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,1533918129,2438929825,1546,849,2644,849,2644,1546,kept_vanilla,2438929825,1533918129,GMB: UN WPP 2024 Medium exact 2003,GMB: IMF exact 2003,GMB: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
GAM,Gambia,GMB,GMB,2022,1,2581165,2636470,1.021426371425306,2.1426371425306012,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,5976960000,5976960000,2316,810,3067,810,3067,2316,kept_vanilla,6105024565,6105024565,GMB: UN WPP 2024 Medium exact 2022,GMB: IMF exact 2022,GMB: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
GAM,Gambia,GMB,GMB,2026,0.87,2884080,2884079,0.9999996532689801,-0.00003467310198956852,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,9103600000,7920132000,2746,842,3416,842,3416,2746,kept_vanilla,7920129254,9103596843,GMB: UN WPP 2024 Medium exact 2026,GMB: IMF exact 2026,GMB: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
GEO,Georgia,GEO,GEO,2003,1.59,4085483,4085483,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,10794736842,17163631579,4201,1597,7184,1597,7184,4201,kept_vanilla,17163631579,10794736842,GEO: UN WPP 2024 Medium exact 2003,GEO: IMF exact 2003,GEO: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
GEO,Georgia,GEO,GEO,2022,1,3965244,3794784,0.9570114726861702,-4.2988527313829845,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,60839680000,60839680000,15343,6584,21971,6584,21971,15343,kept_vanilla,58224271755,58224271755,GEO: UN WPP 2024 Medium exact 2022,GEO: IMF exact 2022,GEO: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
GEO,Georgia,GEO,GEO,2026,0.87,3804642,3804642,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,99953040000,86959144800,22856,9768,28686,9768,28686,22856,kept_vanilla,86959144800,99953040000,GEO: UN WPP 2024 Medium exact 2026,GEO: IMF exact 2026,GEO: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
DEU,Germany,DEU,DEU,2003,1.59,82111616,82111615,0.9999999878214552,-0.000001217854483925862,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,1629042105263,2590176947368,31545,49070,53971,49070,53971,49070,clamped_to_nominal,4029188532420,2534080838000,DEU: UN WPP 2024 Medium exact 2003,DEU: IMF exact 2003,DEU: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
DEU,Germany,DEU,DEU,2022,1,83868087,84086227,1.0026009893369812,0.2600989336981163,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,4637567440000,4637567440000,55296,50000,68028,50000,68028,55296,kept_vanilla,4649629703461,4649629703461,DEU: UN WPP 2024 Medium exact 2022,DEU: IMF exact 2022,DEU: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
DEU,Germany,DEU,DEU,2026,0.87,83644258,83644258,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,5415292080000,4711304109600,56325,56716,66655,56716,66655,56716,clamped_to_nominal,4743986444340,5452857982000,DEU: UN WPP 2024 Medium exact 2026,DEU: IMF exact 2026,DEU: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
